Time,Trace_vel,Backaz,MdCCM,Sigma_tau,datetime,airt_c_avg,nearest_met_time,met_time_difference_s,vel_corrected_5C,label,Pressure,Duration_seconds
19633.13902777777,0.3267803707054499,327.2200297263097,0.6218461739794715,0.0057938709984501,2023-10-03 03:20:11.999999,0.405,2025-03-01 19:00:00,-176.0,0.32951346399786996,Glacier,0.03679697205829468,20.0
19995.774027777778,0.3279095601146732,327.5772374403919,0.7917334270935513,0.0063518047518692,2024-09-29 18:34:36.000000,1.28,2026-02-08 00:00:00,308.0,0.3301245467347353,Glacier,0.1055264455143666,20.0
19275.708935185183,0.3229118575627702,332.96637652228287,0.9624460373308634,0.0150564830863661,2022-10-10 17:00:52.000000,-6.851,2024-01-29 20:30:00,-440.0,0.33001885810999027,Glacier,1.231171657892738,20.0
19477.067037037035,0.3341548059724879,326.76583507622206,0.8884168171828595,0.028511920296055,2023-04-30 01:36:32.000000,11.32,2024-08-17 21:00:00,-156.0,0.33042203947943916,Glacier,0.047339986546106,20.0
19593.27203703704,0.3262387339095405,331.0682526029144,0.7329898056325878,0.0056962840715926,2023-08-24 06:31:44.000000,-0.969,2025-01-23 14:00:00,-387.999999,0.329796583624588,Glacier,0.14504511951490268,20.0
19662.575185185186,0.3277930029311591,332.4798234767275,0.6100710903061443,0.0075936281033883,2023-11-01 13:48:16.000000,0.51,2025-03-28 18:45:00,84.0,0.3304711484548728,Glacier,0.1856389538439235,20.0
19663.8875,0.3268864931671664,333.8358339445924,0.9705424797622882,0.0233539290951877,2023-11-02 21:18:00.000000,-0.772,2025-03-30 02:00:00,-92.0,0.3303318844367919,Glacier,1.101262285616707,20.0
19286.18259259259,0.326181518889641,331.159936619442,0.5148296972304937,0.0058580360952759,2022-10-21 04:22:56.000000,-0.547,2024-02-09 13:45:00,340.0,0.32948342161362365,Glacier,0.11932814794286695,20.0
20336.50856481481,0.3299558305306654,332.2141979733975,0.4843760674487907,0.0062318717579613,2025-09-05 12:12:20.000000,2.973,2023-05-22 02:15:00,172.0,0.33116470757442473,Glacier,0.6415181514047914,20.0
19948.52472222222,0.3222143755490688,332.7722613122796,0.9621480928187498,0.0082659607849605,2024-08-13 12:35:36.000000,-6.786,2025-12-24 11:00:00,184.0,0.3292658429149498,Glacier,1.8349184115918642,20.0
20383.67226851852,0.329590768885548,330.4489133636598,0.9106097904818504,0.0068195890903464,2025-10-22 16:08:04.000000,7.201,2023-07-11 06:45:00,328.0,0.32829443195040153,Glacier,0.10637638561015571,20.0
19721.039629629628,0.3268948356625948,331.1205203875704,0.7695487229496315,0.018123779205063,2023-12-30 00:57:04.000000,2.786,2025-05-18 12:30:00,96.0,0.3282036522014213,Glacier,0.05486335710853711,20.0
19291.70986111112,0.328025209065309,333.5191700500243,0.5867623684741111,0.0158556968324522,2022-10-26 17:02:12.000001,2.899,2024-02-15 05:00:00,-268.0,0.3292711375008259,Glacier,0.13217455140607975,20.0
19693.108472222222,0.3256393790497504,332.35636836803724,0.674232264781839,0.0104368280419906,2023-12-02 02:36:12.000000,0.472,2025-04-25 12:45:00,-176.0,0.32832272494416376,Glacier,0.040456686993904895,20.0
19556.585185185188,0.3297842066823456,329.04573317603524,0.4790520188286372,0.0078413332082599,2023-07-18 14:02:40.000000,2.302,2024-11-02 16:30:00,-236.0,0.33139535788630126,Glacier,0.11063087148996663,20.0
19912.05814814815,0.3270951036622795,332.5880761752122,0.4932919783177337,0.0057074555179667,2024-07-08 01:23:44.000000,-0.434,2025-11-17 15:45:00,-30.91,0.3303377954290807,Glacier,0.09458356890858716,20.0
19283.531527777777,0.3262387339095405,331.0682526029144,0.8580916423754017,0.0056962840715926,2022-10-18 12:45:24.000000,-1.842,2024-02-05 21:00:00,108.0,0.33032675815351287,Glacier,0.11343582231443139,20.0
20011.85703703704,0.3262387339095405,331.0682526029144,0.9242535118073446,0.0056962840715926,2024-10-15 20:34:08.000000,-4.258,2026-02-24 06:00:00,412.0,0.3318074358769916,Glacier,0.6340344071830442,20.0
20034.34,0.3212241838993242,326.3575040873259,0.8494905188151302,0.011144433948896,2024-11-07 08:09:36.000000,-8.34,2026-03-17 21:15:00,140.0,0.32921572862503634,Glacier,0.8874144826193803,20.0
20330.4350925926,0.3276968183005083,331.2917324657599,0.9683269630551828,0.0189469014875891,2025-08-30 10:26:32.000001,4.214,2023-05-16 01:30:00,-112.0,0.3281608069231447,Glacier,2.305301742863994,20.0
19705.56509259259,0.3297469045491571,329.7787629020743,0.9401463025635476,0.0153270976459779,2023-12-14 13:33:44.000000,1.988,2025-05-06 13:30:00,40.0,0.3315468999369928,Glacier,0.09063472751920339,20.0
20219.43189814815,0.3246998981469119,331.52015405643834,0.9440180349889667,0.023273162081298,2025-05-11 10:21:56.000000,-0.98,2023-01-19 08:45:00,220.0,0.3282475988503179,Glacier,0.30779409453946943,20.0
20219.7549537037,0.3253327446132726,329.9591418241525,0.7490995748266989,0.0193979933343287,2025-05-11 18:07:08.000000,-0.703,2023-01-19 16:45:00,-380.0,0.3287201255551563,Glacier,0.03794280613646782,20.0
20007.45875,0.3224266251189883,326.0692765232493,0.9238037745813056,0.0073167054264674,2024-10-11 11:00:36.000000,-8.02,2026-02-19 20:00:00,328.0,0.33024860645655585,Glacier,0.23256029692608227,20.0
19575.26337962963,0.3295907688842984,330.4489133636403,0.6011679334255526,0.0068195890905553,2023-08-06 06:19:16.000000,0.996,2025-01-06 20:30:00,-68.0,0.33198893939375285,Glacier,0.0724753727258774,20.0
20041.56199074074,0.3222803045228921,329.7004301231011,0.796410895084178,0.0075257714260388,2024-11-14 13:29:16.000000,-6.055,2026-03-23 12:30:00,328.0,0.3288822374773034,Glacier,0.11951233457437654,20.0
19262.21287037037,0.3235993960526611,332.37086552695223,0.9657733916183816,0.0075530445288756,2022-09-27 05:06:32.000000,-3.45,2024-01-15 10:15:00,-72.0,0.3286296628870406,Glacier,1.6640805324742525,20.0
20320.154212962963,0.3289670747012054,332.27995574393333,0.578691507296352,0.0057150492679236,2025-08-20 03:42:04.000000,0.178,2023-05-04 19:45:00,-352.0,0.33185617509825305,Glacier,0.08637505555043687,20.0
20291.51657407407,0.3262387339107884,331.0682526029359,0.924824072568624,0.0056962840714151,2025-07-22 12:23:52.000000,-4.069,2023-04-03 20:15:00,200.0,0.33169088617526676,Glacier,0.8189697429611071,20.0
19985.88194444444,0.3275979523068005,327.0911999249148,0.4253892939835327,0.0083774757430883,2024-09-19 21:10:00.000000,3.338,2026-01-29 01:00:00,-288.0,0.3285810908745853,Glacier,0.12345414923411571,20.0
19993.32560185185,0.3289321952704117,332.1127218074361,0.7901034828646224,0.0061970729740259,2024-09-27 07:48:52.000000,2.139,2026-02-05 13:15:00,24.000001,0.3306370264719094,Glacier,0.07751785680117516,20.0
19977.23828703704,0.3262387339095405,331.0682526029144,0.9378411453487052,0.0056962840715926,2024-09-11 05:43:08.000000,1.951,2026-01-20 02:45:00,-408.0,0.32804163711138906,Glacier,0.33347891473592384,20.0
19297.85800925926,0.3237230437423454,332.1212532638818,0.8432791443683998,0.0066473953934503,2022-11-01 20:35:32.000000,-2.454,2024-02-21 06:00:00,-144.0,0.32814986359246323,Glacier,0.08919879510068415,20.0
20290.68888888889,0.3235734175503438,326.4989695896552,0.3627487925368918,0.0103153342909658,2025-07-21 16:32:00.000000,-8.27,2023-04-03 00:15:00,76.0,0.33157958540173565,Glacier,0.025213034223838554,20.0
20252.417546296296,0.3212390943885271,326.45712105502525,0.972948117751406,0.0224662683857917,2025-06-13 10:01:16.000000,-6.801,2023-02-22 00:00:00,-232.0,0.3282784617671903,Glacier,1.5728346607651624,20.0
19282.391435185185,0.3250523979442914,333.1463657743668,0.3596165399075228,0.007871060617993,2022-10-17 09:23:40.000000,-2.596,2024-02-04 18:00:00,-124.0,0.32958385318115135,Glacier,0.025261217638746038,20.0
20356.044675925925,0.3291312088994574,331.8350830520489,0.7367594177375314,0.0062859921972833,2025-09-25 01:04:20.000000,3.603,2023-06-10 10:00:00,64.0,0.32996086118180284,Glacier,0.15049270779331025,20.0
19682.74162037037,0.3274248364204073,329.3499325294532,0.8567134880949901,0.0149558618843817,2023-11-21 17:47:56.000000,-0.605,2025-04-16 09:15:00,316.0,0.3307745153856415,Glacier,0.16796617824469806,20.0
19589.648009259257,0.3267151493981968,328.5696243504961,0.940139302436124,0.0082626067850282,2023-08-20 15:33:08.000000,-0.221,2025-01-20 00:15:00,376.0,0.3298252974857211,Glacier,0.38237062136673966,20.0
20307.64342592593,0.3262387339107884,331.0682526029359,0.9313270137733632,0.0056962840714151,2025-08-07 15:26:32.000000,-2.314,2023-04-20 01:15:00,-436.0,0.3306144716770103,Glacier,0.4842883833401483,20.0
20231.243194444447,0.3268025484792455,329.01243197745424,0.8389296531602328,0.0175568166082033,2025-05-23 05:50:12.000000,-2.889,2023-01-31 12:00:00,24.0,0.33153797235120025,Glacier,0.13331091054421457,20.0
19587.25287037037,0.3283266027331417,327.5957915936739,0.4077833362277115,0.0054157310928831,2023-08-18 06:04:08.000000,-0.462,2025-01-17 16:00:00,-72.0,0.3315985262939582,Glacier,0.09063130630645125,20.0
20274.25694444444,0.325229117520429,329.85420149071365,0.9088090553882008,0.0093275790727405,2025-07-05 06:10:00.000000,-0.237,2023-03-17 14:45:00,52.0,0.3283347435787558,Glacier,0.4920012945197712,20.0
19661.351620370373,0.3262387339095405,331.0682526029144,0.9566382324297996,0.0056962840715926,2023-10-31 08:26:20.000000,0.65,2025-03-27 13:45:00,-432.0,0.3288200819463493,Glacier,0.7604546640933709,20.0
20242.81953703704,0.3247714934963791,328.6907114494616,0.8915459160635677,0.0182853660423127,2025-06-03 19:40:08.000000,-2.295,2023-02-12 05:45:00,-204.0,0.329116007566579,Glacier,0.22160424241415372,20.0
19555.79902777778,0.3262387339095405,331.0682526029144,0.514616877193556,0.0056962840715926,2023-07-17 19:10:36.000000,0.407,2024-11-01 21:45:00,396.0,0.3289660945567355,Glacier,0.1489469876683062,20.0
19911.19032407408,0.3262387339095405,331.0682526029144,0.5736113950646449,0.0056962840715926,2024-07-07 04:34:04.000000,-1.745,2025-11-16 18:45:00,240.0,0.33026772357608475,Glacier,0.2202673456053641,20.0
20022.68412037037,0.3262387339095405,331.0682526029144,0.6613521279792918,0.0056962840715926,2024-10-26 16:25:08.000000,-2.455,2026-03-07 02:00:00,152.0,0.33070056593616987,Glacier,0.2354806604714656,20.0
20382.89384259259,0.3298810961418582,332.3140596198872,0.7835197840106927,0.0060619409161641,2025-10-21 21:27:08.000000,7.49,2023-07-10 12:15:00,232.0,0.32841438781486276,Glacier,0.0716527357918518,20.0
20230.596851851853,0.3273096878112356,330.19585485823825,0.8003265712594907,0.0247413040496302,2025-05-22 14:19:28.000000,-1.436,2023-01-30 20:30:00,-92.0,0.3311634391063766,Glacier,0.04489296993120458,20.0
20326.183796296296,0.3292454136525689,331.5810103564662,0.5834120546316064,0.0055831694106172,2025-08-26 04:24:40.000000,1.745,2023-05-11 20:00:00,-96.0,0.33118895575982726,Glacier,0.0475839309324827,20.0
19298.157129629628,0.3262362362041257,333.4224244740404,0.6001699815024188,0.0051343863686606,2022-11-02 03:46:16.000000,-2.017,2024-02-21 13:00:00,-60.0,0.33043081413849623,Glacier,0.11202757061773212,20.0
20028.67333333333,0.3213451210059798,326.22066214546794,0.9445834787470928,0.0085234472059186,2024-11-01 16:09:36.000000,-12.07,2026-03-13 09:15:00,-356.0,0.3316839375916305,Glacier,0.5104217167822849,20.0
20343.141435185185,0.3307124915681767,332.9456573547625,0.5547450487400403,0.0066827876173947,2025-09-12 03:23:40.000000,3.314,2023-05-28 15:45:00,276.0,0.33171937446913413,Glacier,0.3865562872123455,20.0
19588.791851851853,0.3262387339095405,331.0682526029144,0.6520209990894968,0.0056962840715926,2023-08-19 19:00:16.000000,1.309,2025-01-19 04:15:00,-332.0,0.32842508184659613,Glacier,0.08135695738126542,20.0
19700.38453703704,0.3296774861582009,331.5760427176451,0.7375181327863697,0.0091718977281265,2023-12-09 09:13:44.000000,1.288,2025-05-01 14:00:00,-8.0,0.33189957726766806,Glacier,0.03211420692346281,20.0
20291.67287037037,0.3262387339107884,331.0682526029359,0.9700401445555784,0.0056962840714151,2025-07-22 16:08:56.000000,-3.766,2023-04-04 00:00:00,356.0,0.33150429265935205,Glacier,0.9387269707116941,20.0
19923.14601851852,0.3257866101271523,332.159566584576,0.9587134856952836,0.0080931961743617,2024-07-19 03:30:16.000000,0.619,2025-11-28 20:00:00,-312.0,0.3283829712611417,Glacier,1.436866221237064,20.0
20006.44430555556,0.3234721252686009,326.49888066496294,0.791124185772286,0.0078834866307796,2024-10-10 10:39:48.000000,-7.373,2026-02-18 19:45:00,-124.0,0.3309159470552605,Glacier,0.04382174862589097,20.0
19638.96763888889,0.3245491450117723,331.4350462746327,0.3120949375176886,0.0059263394469404,2023-10-08 23:13:24.000000,-5.42,2025-03-07 14:15:00,-104.0,0.33080455620930643,Glacier,0.06672804943288231,20.0
20033.58805555556,0.3224230313173036,332.5006977938584,0.96211785952069,0.0086026193330167,2024-11-06 14:06:48.000000,-10.3,2026-03-17 03:45:00,-124.0,0.3316741296840575,Glacier,0.9077118827462755,20.0
19630.181064814817,0.3266427993821502,329.1601078378331,0.7332667535627475,0.0082773402608085,2023-09-30 04:20:44.000000,1.088,2025-02-26 20:30:00,-64.0,0.32896432631133776,Glacier,0.04519365011273195,20.0
19282.187453703704,0.3262387339095405,331.0682526029144,0.9221047463773648,0.0056962840715926,2022-10-17 04:29:56.000000,-1.723,2024-02-04 13:00:00,236.0,0.33025433869330717,Glacier,0.3938294964845247,20.0
20238.689074074075,0.3260400787440643,327.17535605375457,0.7205153500174515,0.01541704860389,2025-05-30 16:32:16.000000,-3.661,2023-02-08 00:00:00,264.0,0.3312378828012435,Glacier,0.07520255524082503,20.0
19629.27023148148,0.3262387339095405,331.0682526029144,0.8886411413563986,0.0056962840715926,2023-09-29 06:29:08.000000,0.164,2025-02-25 22:45:00,316.0,0.3291123018507961,Glacier,0.09182862733080832,20.0
19290.333472222224,0.3258031007675898,333.7468488121415,0.6763282488342213,0.0082958845617666,2022-10-25 08:00:12.000000,-1.276,2024-02-13 18:30:00,428.0,0.3295421015861983,Glacier,0.2083443640465893,20.0
19586.65148148148,0.3256888714028174,327.31263851249616,0.5923343447259178,0.0056602644440073,2023-08-17 15:38:08.000000,-4.214,2025-01-17 01:30:00,432.0,0.33122108905772274,Glacier,0.3130931982986278,20.0
19703.34203703704,0.3280709963898094,331.55654203892715,0.972593643459286,0.0166956497119083,2023-12-12 08:12:32.000000,0.346,2025-05-04 10:45:00,-176.0,0.33085056473130997,Glacier,1.2586653738710294,20.0
19287.741990740746,0.3262387339095405,331.0682526029144,0.6748762751108203,0.0056962840715926,2022-10-22 17:48:28.000000,-2.504,2024-02-11 04:30:00,-236.0,0.3307305009700439,Glacier,0.1543612010390475,20.0
19253.543796296297,0.3266880673056534,328.9073365759937,0.7819229197390013,0.0074606477144967,2022-09-18 13:03:04.000000,-2.725,2024-01-06 11:45:00,-6584.0,0.33132132123498237,Glacier,0.10027215833645428,20.0
20251.63296296296,0.3214527535503361,326.3792381598093,0.9431780305710464,0.0195559943448257,2025-06-12 15:11:28.000000,-6.725,2023-02-21 04:45:00,8.0,0.32844994628188984,Glacier,0.5250080180721275,20.0
19990.170324074075,0.3298077124293579,329.31488267701354,0.641041784048607,0.0083175067731274,2024-09-24 04:05:16.000000,1.866,2026-02-02 08:00:00,248.0,0.33168158400796105,Glacier,0.08968646257525707,20.0
19977.2624537037,0.3298855360032034,332.60657676840464,0.7732073565911667,0.0075265971259223,2024-09-11 06:17:56.000000,1.507,2026-01-20 03:15:00,-136.0,0.3319765980832751,Glacier,0.026452864191557672,20.0
20321.769537037035,0.3262387339107884,331.0682526029359,0.956156785970269,0.0056962840714151,2025-08-21 18:28:08.000000,0.019,2023-05-06 09:45:00,-284.0,0.3291996378102925,Glacier,0.5960462504655405,20.0
19275.361203703706,0.3262387339095405,331.0682526029144,0.7278771119277283,0.0056962840715926,2022-10-10 08:40:08.000000,1.935,2024-01-29 12:00:00,108.0,0.3280511770533622,Glacier,0.09337959091088024,20.0
19286.479583333334,0.3261995379361152,331.3320388558667,0.6697154706212509,0.0061483024019698,2022-10-21 11:30:36.000000,-0.156,2024-02-09 21:00:00,248.0,0.3292655715415673,Glacier,1.0369409163082588,20.0
19693.15675925926,0.3256393790497504,332.35636836803724,0.9428316654500436,0.0104368280419906,2023-12-02 03:45:44.000000,0.622,2025-04-25 13:45:00,332.0,0.3282327684175549,Glacier,0.1212708542709781,20.0
20206.41476851852,0.3236258018310766,333.6202683519146,0.7177086509256599,0.0264200723661648,2025-04-28 09:57:16.000000,-6.827,2023-01-06 06:00:00,380.0,0.3307336124266419,Glacier,0.03671671679335942,20.0
20016.22625,0.3196693640768738,332.8837009140279,0.4018856652695834,0.0047821921612812,2024-10-20 05:25:48.000000,-13.02,2026-02-28 14:30:00,124.0,0.33055621632519006,Glacier,0.05184493669025354,20.0
19639.74689814815,0.3262387339095405,331.0682526029144,0.5770245810499776,0.0056962840715926,2023-10-09 17:55:32.000000,-2.708,2025-03-08 09:00:00,-368.0,0.33085521588798245,Glacier,0.07686890902911193,20.0
19621.84486111112,0.3276855381176867,327.301242622406,0.913149653607109,0.0049393733673082,2023-09-21 20:16:36.000001,1.372,2025-02-18 17:15:00,148.0,0.3298437276733234,Glacier,0.21329995664171877,20.0
20327.56462962963,0.32988553600448,332.60657676843243,0.9393666462160029,0.0075265971257916,2025-08-27 13:33:04.000000,2.297,2023-05-13 04:45:00,-8.0,0.33150019095646444,Glacier,0.48003702927825737,20.0
19690.13592592593,0.3256393790497504,332.35636836803724,0.7911581354921483,0.0104368280419906,2023-11-29 03:15:44.000000,0.035,2025-04-23 16:15:00,-192.0,0.3285852205029238,Glacier,0.14622522630263193,20.0
19262.15851851852,0.324474650483549,330.2358555029858,0.8742525894193588,0.0048345251748851,2022-09-27 03:48:16.000000,-3.889,2024-01-15 09:00:00,-312.0,0.3297870350977999,Glacier,0.27028769158790134,20.0
20234.620601851853,0.3238561767785588,333.5818262308714,0.8729958484882725,0.0205786150984928,2025-05-26 14:53:40.000000,-4.767,2023-02-03 23:00:00,228.0,0.3296964076730479,Glacier,0.14302375192358505,20.0
19291.40763888889,0.3263072186778398,331.16461889762155,0.4224463914234321,0.0087531855984735,2022-10-26 09:47:00.000000,0.485,2024-02-14 21:45:00,-404.0,0.32898825257490794,Glacier,0.015453824266118877,20.0
20228.805046296296,0.3243241596465324,329.42757224639774,0.5845581110570413,0.0215525585813178,2025-05-20 19:19:16.000000,-2.502,2023-01-29 01:45:00,-72.0,0.3287883513644848,Glacier,0.04983693514727806,20.0
20309.70129629629,0.3271434332965157,333.20896578568505,0.2819988324982216,0.0059531463289587,2025-08-09 16:49:52.000000,-0.82,2023-04-23 04:30:00,-256.0,0.33062066593155437,Glacier,0.05255514714374812,20.0
19290.480462962965,0.3262387339095405,331.0682526029144,0.6082875725334639,0.0056962840715926,2022-10-25 11:31:52.000000,1.804,2024-02-13 22:15:00,12.0,0.3281293166451852,Glacier,0.08351653859997911,20.0
20238.62513888889,0.3259105363924527,326.91998654433604,0.8252389693558605,0.0168762050371572,2025-05-30 15:00:12.000000,-3.726,2023-02-07 22:30:00,36.0,0.33114621343930917,Glacier,0.09270588742693889,20.0
19252.924907407407,0.3262387339095405,331.0682526029144,0.7581838254236769,0.0056962840715926,2022-09-17 22:11:52.000000,-2.725,2024-01-06 11:45:00,-61336.0,0.3308656151674086,Glacier,0.1368981362326963,20.0
19283.83310185185,0.3227848092198063,333.2022631698963,0.517274984673207,0.0230170514286936,2022-10-18 19:59:40.000000,-5.677,2024-02-06 04:15:00,88.0,0.3291642383119251,Glacier,0.02789830912109747,20.0
20304.082453703704,0.3280772100029264,332.6331178939233,0.3640041713993673,0.0056113795794508,2025-08-04 01:58:44.000000,0.477,2023-04-16 12:00:00,72.0,0.3307776220043947,Glacier,0.07284431287997828,20.0
20001.732731481483,0.3262387339095405,331.0682526029144,0.9429285656307193,0.0056962840715926,2024-10-05 17:35:08.000000,-3.093,2026-02-14 02:15:00,-136.0,0.331090969620873,Glacier,0.8567118635617369,20.0
20352.48189814815,0.3302460143775619,333.856742359605,0.5558123570035005,0.0074322275205461,2025-09-21 11:33:56.000000,4.321,2023-06-06 21:15:00,-276.0,0.33064984041450657,Glacier,0.060574503084472514,20.0
19565.369074074075,0.322967812875753,331.72267905375537,0.4842686975634575,0.0062398323809755,2023-07-27 08:51:28.000000,-6.72,2024-11-14 04:45:00,-204.0,0.32999488802563653,Glacier,0.05882636035990285,20.0
20278.17587962963,0.3266590454966037,331.1411585698203,0.2733915195753736,0.0063373044542213,2025-07-09 04:13:16.000000,-2.56,2023-03-21 13:30:00,20.0,0.33119086506430556,Glacier,0.18715006389564068,20.0
19290.24162037036,0.3274959240716736,331.1367242638237,0.4402926493958845,0.0047931431030926,2022-10-25 05:47:55.999999,1.516,2024-02-13 16:30:00,-320.0,0.32956643940214675,Glacier,0.1111413908399058,20.0
19587.10351851852,0.3254329413504496,332.941047338036,0.8255202311691594,0.0091631852822833,2023-08-18 02:29:04.000000,-0.913,2025-01-17 12:30:00,-336.0,0.3289481653110101,Glacier,0.48922010523843046,20.0
19282.970046296297,0.3257866101271523,332.159566584576,0.787526091386873,0.0080931961743617,2022-10-17 23:16:52.000000,-3.177,2024-02-05 07:45:00,-20.0,0.3306835540874412,Glacier,0.06113699328889219,20.0
19257.46638888888,0.3256444653421546,328.40565260296154,0.6854562067495769,0.0075288013259376,2022-09-22 11:11:35.999999,-5.012,2024-01-10 10:30:00,348.0,0.33166836553914025,Glacier,0.11236178211021489,20.0
19663.357685185176,0.329908174197949,327.76981601683065,0.4262937368859543,0.0114878573015014,2023-11-02 08:35:03.999999,2.598,2025-03-29 13:15:00,336.0,0.33134194924670496,Glacier,0.08086763846170275,20.0
19912.07240740741,0.3262387339095405,331.0682526029144,0.848276482886778,0.0056962840715926,2024-07-08 01:44:16.000000,-0.457,2025-11-17 16:15:00,213.21,0.32948683019316416,Glacier,0.1265978468219513,20.0
20238.26935185185,0.3239215384887067,332.44567955761624,0.6223928440448434,0.0253139009218097,2025-05-30 06:27:52.000000,-4.01,2023-02-07 14:00:00,-116.0,0.32929886557298227,Glacier,0.04504924124444429,20.0
19981.697314814814,0.3275587811423514,333.01353477515795,0.8785190307442069,0.0063193801591764,2024-09-15 16:44:08.000000,-2.31,2026-01-24 18:30:00,-192.0,0.33194977299965345,Glacier,0.34781256141937544,20.0
20331.14083333333,0.3300586502632651,327.6723063436717,0.898324241120942,0.006267395272066,2025-08-31 03:22:48.000000,3.467,2023-05-16 20:00:00,-72.0,0.3309719723236296,Glacier,0.4607618459123891,20.0
19591.04939814815,0.3270329415254531,329.5748395018522,0.3971080930477231,0.0021298263802322,2023-08-22 01:11:08.000000,0.288,2025-01-21 09:45:00,-420.0,0.32983869110992764,Glacier,0.04759801736448857,20.0
19554.46787037037,0.3285623484039696,333.1931391009955,0.9201694436429658,0.0072307278990356,2023-07-16 11:13:44.000000,3.848,2024-10-31 14:00:00,-316.0,0.3292448643500638,Glacier,0.7647639986939893,20.0
19607.122546296298,0.3271896837021556,333.64194587848715,0.5848545177125626,0.006417328442145,2023-09-07 02:56:28.000000,-1.014,2025-02-05 05:15:00,-24.0,0.3307852498398198,Glacier,0.06275304976097569,20.0
19982.7088425926,0.3262656944201255,331.2121636676665,0.4356015678905339,0.0054390003310058,2024-09-16 17:00:44.000001,-2.731,2026-01-25 19:15:00,148.0,0.33089662891684973,Glacier,0.047180393042785894,20.0
19631.4850925926,0.325146436861867,331.2998938969442,0.6626887110319857,0.0094185077269093,2023-10-01 11:38:32.000001,-0.391,2025-02-28 03:45:00,-280.0,0.32834392581926286,Glacier,0.265163098240002,20.0
19267.850416666668,0.322345220985706,332.80970729989605,0.9621047633366768,0.0091424545038648,2022-10-02 20:24:36.000000,-6.36,2024-01-21 01:15:00,184.0,0.32913646049873163,Glacier,1.54098348417216,20.0
20330.89634259259,0.3292454136525689,331.5810103564662,0.876613987947014,0.0055831694106172,2025-08-30 21:30:44.000000,3.297,2023-05-16 12:15:00,72.0,0.33025798398178513,Glacier,1.1062731317139065,20.0
19977.641712962963,0.3294870772169532,333.39732023023964,0.9032831910669796,0.006859538223573,2024-09-11 15:24:04.000000,5.035,2026-01-20 12:15:00,32.0,0.3294663492653146,Glacier,0.35206419255990357,20.0
20317.19106481481,0.3273895245129313,330.6741976790112,0.9688810378081776,0.0059359565436292,2025-08-17 04:35:08.000000,-1.016,2023-05-01 19:45:00,76.0,0.3309885030129359,Glacier,3.288671615063608,20.0
20372.911666666667,0.333520403381424,331.02025919712685,0.4781990231928312,0.0086201516466438,2025-10-11 21:52:48.000000,8.43,2023-06-29 14:30:00,352.0,0.3314828294595237,Glacier,0.06459612326475872,20.0
20360.25212962963,0.3288020563489886,326.4354752708773,0.6643451893429372,0.0080166735352424,2025-09-29 06:03:04.000000,4.588,2023-06-14 12:45:00,-152.0,0.3290458405022022,Glacier,0.05582315609354838,20.0
20281.569583333338,0.3245882064083353,331.23477298124953,0.4334312417675855,0.0056162703356594,2025-07-12 13:40:12.000000,-4.501,2023-03-24 19:45:00,428.0,0.3302780061102966,Glacier,0.04488180777318711,20.0
19605.44287037037,0.3262387339095405,331.0682526029144,0.9431618695602634,0.0056962840715926,2023-09-05 10:37:44.000000,-2.63,2025-02-03 13:00:00,128.0,0.33080751411483716,Glacier,0.4641597583307636,20.0
19253.11787037037,0.3256017141682498,328.4623787956891,0.9634794909610472,0.008692302355411,2022-09-18 02:49:44.000000,-2.725,2024-01-06 11:45:00,-44080.0,0.3302195608928282,Glacier,1.534234525789802,20.0
19385.5163425926,0.3299306294756141,328.5095587455859,0.6896633402501117,0.0192205235168386,2023-01-28 12:23:32.000001,1.754,2024-05-19 13:45:00,400.0,0.3318727837498611,Glacier,0.021031578409313384,20.0
20242.02449074074,0.3265552909607344,327.99032310974115,0.8947741435028492,0.0209649559931084,2025-06-03 00:35:16.000000,-2.029,2023-02-11 10:00:00,-164.0,0.330761290754218,Glacier,0.1639461565261883,20.0
20185.57240740741,0.3233105904243234,327.84640108015543,0.8491958457877737,0.0228608269519356,2025-04-07 13:44:16.000000,-3.864,2022-12-15 23:15:00,-364.0,0.32858866290474187,Glacier,0.09364313633704288,20.0
20038.06106481481,0.3250807901888921,331.45952862814704,0.9170994162796942,0.0064220889991774,2024-11-11 01:27:56.000000,-3.503,2026-03-21 13:15:00,-8.0,0.33016652777554334,Glacier,0.28160900211299966,20.0
19973.404212962963,0.3288082240365657,327.45989759443603,0.8026256024611401,0.0159860278312069,2024-09-07 09:42:04.000000,0.185,2026-01-16 06:15:00,397.99,0.33169168202599325,Glacier,0.2407356752260311,20.0
19621.91060185185,0.3291835272915739,331.63785285617786,0.6500005129315982,0.0078886119442896,2023-09-21 21:51:16.000000,1.486,2025-02-18 18:45:00,384.0,0.3312828045319623,Glacier,0.11201148844758249,20.0
20286.1961111111,0.3245094450860485,329.3918751258452,0.9632547589712936,0.0077142460150527,2025-07-17 04:42:23.999999,-2.93,2023-03-29 12:00:00,-315.999999,0.3292366159054306,Glacier,0.8235141439945922,20.0
20266.124907407408,0.3282389073077471,328.9083518748318,0.7364374762415608,0.0155475265142307,2025-06-27 02:59:52.000000,3.899,2023-03-09 15:45:00,-68.0,0.3288904756300246,Glacier,0.12502157072017278,20.0
19985.65134259259,0.3318011045611418,332.928320961815,0.9082860991275756,0.0085714364188861,2024-09-19 15:37:56.000000,4.799,2026-01-28 19:30:00,-420.0,0.33192105456855264,Glacier,0.6624341366546832,20.0
