event_id_,datetime_min,datetime_max,datetime_count,Backaz_mean,Backaz_tolist,Trace_vel_mean,Trace_vel_tolist,MdCCM_mean,MdCCM_max,MdCCM_min,MdCCM_tolist,Sigma_tau_mean,Sigma_tau_max,Sigma_tau_min,Sigma_tau_tolist,airt_c_avg_median,vel_corrected_5C_mean,vel_corrected_5C_tolist,label_first,label_last,label_nunique,label_tolist,Pressure,Duration_seconds,Infrasound_param
20220924_1,2022-09-24 05:08:20.000000,2022-09-24 05:08:20.000000,1,283.32810489601184,[283.32810489601184],0.3331308988853977,[0.3331308988853977],0.7745316181731395,0.7745316181731395,0.7745316181731395,[0.7745316181731395],0.0190597657189609,0.0190597657189609,0.0190597657189609,[0.0190597657189609],4.62,0.33335868892079,[0.33335868892079],box1,box1,1,['box1'],0.068187835729614,20.0,1.363756714592281
20220924_2,2022-09-24 13:31:08.000000,2022-09-24 13:32:08.000000,15,283.67444130707463,"[288.19763630868664, 287.4753403273321, 286.05184333139414, 285.4048251655303, 283.5744868862941, 283.6672342890894, 283.372096553867, 283.17091501221705, 283.17091501221705, 282.6889136000553, 282.0532921105204, 281.4708325109124, 281.4708325109124, 281.4708325109124, 281.8766234761793]",0.3284176538012074,"[0.3384164226451888, 0.3348500523324051, 0.333118495754733, 0.3312772791632091, 0.3348913947390788, 0.3316118012283196, 0.3260524772284955, 0.3268656869213666, 0.3268656869213666, 0.3253273983971176, 0.3247624931987037, 0.3228241379684436, 0.3228241379684436, 0.3228241379684436, 0.3237532045827965]",0.6188862438685777,0.785431755800684,0.4276147873312999,"[0.4630366022420776, 0.5410048111819115, 0.5429008535468212, 0.6190294374940788, 0.7276259647035977, 0.7730762219186386, 0.7795143271446174, 0.785431755800684, 0.7770973507531395, 0.7243237032591753, 0.5904080545114431, 0.5338342918205033, 0.5241436434552798, 0.4742518528653971, 0.4276147873312999]",0.0085667964892887,0.0215287170631816,0.0039529894912267,"[0.0046132413903573, 0.0039529894912267, 0.0075408682302295, 0.0074060631370711, 0.0040546318006793, 0.0215287170631816, 0.0084790470529831, 0.0138886997790015, 0.0138886997790015, 0.0076448737824363, 0.0069665840341189, 0.0072751679869527, 0.0072751679869527, 0.0072751679869527, 0.0067120278381868]",2.97,0.3296226859780962,"[0.33965814236931136, 0.33607868630753746, 0.3343407762912848, 0.3324928038959491, 0.33612018040803676, 0.3328285533915819, 0.3272488310842247, 0.3280650246113542, 0.3280650246113542, 0.32652109178891475, 0.32595411383669753, 0.32400864638090493, 0.32400864638090493, 0.32400864638090493, 0.3249411219324809]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.1382720144456051,80.0,11.06176115564841
20220924_3,2022-09-24 21:57:32.000000,2022-09-24 21:57:32.000000,1,283.7025297215938,[283.7025297215938],0.3338120575601881,[0.3338120575601881],0.5515386721575707,0.5515386721575707,0.5515386721575707,[0.5515386721575707],0.0093036637866698,0.0093036637866698,0.0093036637866698,[0.0093036637866698],4.694,0.333995826834766,[0.33399582683476603],box1,box1,1,['box1'],0.0322579848440003,20.0,0.6451596968800072
20220925_1,2022-09-25 08:21:36.000000,2022-09-25 08:21:36.000000,1,280.7669827846556,[280.7669827846556],0.3193589508826266,[0.3193589508826266],0.4310486122990034,0.4310486122990034,0.4310486122990034,[0.4310486122990034],0.0081638697685861,0.0081638697685861,0.0081638697685861,[0.0081638697685861],3.882,0.3200027101018139,[0.3200027101018139],box1,box1,1,['box1'],0.0443981118267424,20.0,0.8879622365348488
20220925_2,2022-09-25 08:47:12.000001,2022-09-25 08:47:16.000000,2,280.5898680054142,"[280.5898680054142, 280.5898680054142]",0.3235372493891705,"[0.3235372493891705, 0.3235372493891705]",0.4168189772464979,0.4221379931518317,0.4114999613411643,"[0.4221379931518317, 0.4114999613411643]",0.0086474814595684,0.0086474814595684,0.0086474814595684,"[0.0086474814595684, 0.0086474814595684]",4.063,0.3240835777788001,"[0.32408357777880015, 0.32408357777880015]",box1,box1,1,"['box1', 'box1']",0.0304024517468552,23.999999,0.729658811522075
20220925_3,2022-09-25 17:07:04.000000,2022-09-25 17:07:16.000000,4,280.33405083061257,"[280.1401017028205, 280.5603762876369, 280.3986725130107, 280.2370528189821]",0.3247519526923347,"[0.3317136421244948, 0.3249308645650242, 0.3210269428137693, 0.3213363612660506]",0.4532698633277485,0.4802331035553914,0.4001322202692953,"[0.4001322202692953, 0.4665964462838218, 0.4802331035553914, 0.4661176832024856]",0.0116009373568938,0.0230300005320282,0.0069949129845476,"[0.0230300005320282, 0.0078132350333513, 0.0069949129845476, 0.0085656008776483]",3.662,0.3255358679590051,"[0.33251436213885777, 0.3257152117051513, 0.321801866318918, 0.32211203167309327]",box1,box1,1,"['box1', 'box1', 'box1', 'box1']",0.0483418344089853,32.0,1.5469387010875324
20220925_4,2022-09-25 18:01:04.000000,2022-09-25 18:01:04.000000,1,291.6532427986559,[291.6532427986559],0.3361371959558463,[0.3361371959558463],0.5364319459255293,0.5364319459255293,0.5364319459255293,[0.5364319459255293],0.003659754417101,0.003659754417101,0.003659754417101,[0.003659754417101],2.793,0.3374787363282152,[0.33747873632821523],box1,box1,1,['box1'],0.1059944093174766,20.0,2.1198881863495327
20220925_5,2022-09-25 18:01:36.000000,2022-09-25 18:01:40.000000,2,281.9215444476713,"[282.00420790895623, 281.8388809863864]",0.32427506553959,"[0.3235351238853257, 0.3250150071938544]",0.4338937679959073,0.4652135291492533,0.4025740068425613,"[0.4025740068425613, 0.4652135291492533]",0.0094272234313343,0.0098432263264369,0.0090112205362318,"[0.0098432263264369, 0.0090112205362318]",2.793,0.3255692635557806,"[0.32482636875734083, 0.3263121583542205]",box1,box1,1,"['box1', 'box1']",0.0963396053930284,24.0,2.3121505294326825
20220926_1,2022-09-26 01:18:12.000000,2022-09-26 01:18:28.000000,5,283.8077889848997,"[283.58612011684454, 283.805643456752, 283.805643456752, 283.805643456752, 284.03589443739764]",0.3234285157137747,"[0.3214788988603562, 0.3239485864854799, 0.3239485864854799, 0.3239485864854799, 0.3238179202520775]",0.5653056155441842,0.5732492553058927,0.5581397166360168,"[0.5632394956494851, 0.5732492553058927, 0.5676253411301756, 0.5581397166360168, 0.5642742689993514]",0.0094178630046164,0.0096416733189376,0.0087959766713888,"[0.0093683183948808, 0.0096416733189376, 0.0096416733189376, 0.0096416733189376, 0.0087959766713888]",4.394,0.3237814161727793,"[0.32182967204656626, 0.3243020544059331, 0.3243020544059331, 0.3243020544059331, 0.3241712455995308]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1']",0.0831232093987245,36.0,2.992435538354082
20220926_2,2022-09-26 05:40:48.000000,2022-09-26 05:41:00.000000,4,281.16958334981734,"[281.2061575993523, 281.23909246417287, 281.23909246417287, 280.9939908715714]",0.3243903128807874,"[0.3243743059557629, 0.3243405630837167, 0.3243405630837167, 0.3245058193999535]",0.4379325984602349,0.4645046202276233,0.420327871315203,"[0.4294307553062089, 0.420327871315203, 0.4645046202276233, 0.4374671469919045]",0.0082275794698884,0.0086497752511323,0.0076356434356522,"[0.0086497752511323, 0.0083124495963846, 0.0083124495963846, 0.0076356434356522]",5.65,0.3240119471275611,"[0.3239959588728606, 0.3239622553581771, 0.3239622553581771, 0.3241273189210298]",box1,box1,1,"['box1', 'box1', 'box1', 'box1']",0.0590810782967054,32.0,1.8905945054945728
20220926_3,2022-09-26 21:29:36.000000,2022-09-26 21:29:56.000000,6,280.53504650339727,"[279.9747829982644, 280.5603762876369, 280.5603762876369, 280.5603762876369, 280.9939908715714, 280.5603762876369]",0.3257815780319764,"[0.3304601905318083, 0.3249308645650242, 0.3249308645650242, 0.3249308645650242, 0.3245058193999535, 0.3249308645650242]",0.6187352971968261,0.6847503472793988,0.560368220011548,"[0.5874598988685682, 0.6657685152302864, 0.6847503472793988, 0.6030882791973996, 0.6109765225937555, 0.560368220011548]",0.0093729203005263,0.0173489382341007,0.0076356434356522,"[0.0173489382341007, 0.0078132350333513, 0.0078132350333513, 0.0078132350333513, 0.0076356434356522, 0.0078132350333513]",1.966,0.3275730244310792,"[0.33227736424049764, 0.32671763295996775, 0.32671763295996775, 0.32671763295996775, 0.3262902505061067, 0.32671763295996775]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.160692333574415,40.0,6.427693342976601
20220926_4,2022-09-26 22:34:04.000000,2022-09-26 22:34:04.000000,1,279.48505116336474,[279.48505116336474],0.3295087272576533,[0.3295087272576533],0.5435507525528674,0.5435507525528674,0.5435507525528674,[0.5435507525528674],0.0160853495465555,0.0160853495465555,0.0160853495465555,[0.0160853495465555],3.42,0.3304486020550034,[0.3304486020550034],box1,box1,1,['box1'],0.0685947851792891,20.0,1.3718957035857835
20220927_1,2022-09-27 02:08:40.000000,2022-09-27 02:08:44.000000,2,279.99611454386024,"[279.7504322465235, 280.241796841197]",0.3242632226401467,"[0.3243293118708835, 0.32419713340941]",0.5247976760181856,0.5254771070635391,0.524118244972832,"[0.5254771070635391, 0.524118244972832]",0.0077678175192292,0.0083048783269753,0.0072307567114832,"[0.0083048783269753, 0.0072307567114832]",4.097,0.3247908598292176,"[0.3248570565995503, 0.3247246630588849]",box1,box1,1,"['box1', 'box1']",0.0182756074380415,24.0,0.4386145785129974
20220927_2,2022-09-27 07:51:24.000000,2022-09-27 07:51:44.000000,6,281.3450073147224,"[282.6151826351944, 281.23909246417287, 281.23909246417287, 281.23909246417287, 281.23909246417287, 280.49849139644857]",0.3242821688829576,"[0.3265478418769704, 0.3243405630837167, 0.3243405630837167, 0.3243405630837167, 0.3243405630837167, 0.3217829190859082]",0.4931182362719874,0.5591183159340637,0.4309792527251878,"[0.4309792527251878, 0.4966963432274389, 0.4973913068009836, 0.5591183159340637, 0.5397806944879557, 0.4347435044562947]",0.0082489107538953,0.0094829124307275,0.0067607537071063,"[0.0067607537071063, 0.0083124495963846, 0.0083124495963846, 0.0083124495963846, 0.0083124495963846, 0.0094829124307275]",2.587,0.3256979897674995,"[0.32797355472428513, 0.32575663891822787, 0.32575663891822787, 0.32575663891822787, 0.32575663891822787, 0.32318782820780056]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0223300330490524,40.0,0.8932013219620984
20220927_3,2022-09-27 12:17:24.000000,2022-09-27 12:17:52.000000,8,303.8071579405868,"[303.72026238616934, 303.72026238616934, 303.72026238616934, 303.72026238616934, 303.94294868497434, 304.1554388736592, 303.5754431262864, 303.9023832950966]",0.3220881090101299,"[0.3212646121837003, 0.3212646121837003, 0.3212646121837003, 0.3212646121837003, 0.321937950771145, 0.3212570094849786, 0.3232712262732549, 0.3251802368168596]",0.8329333609170934,0.8885489734033134,0.7664267590991564,"[0.8569658813359312, 0.8465257696406144, 0.8377551474445566, 0.8882312495514133, 0.8885489734033134, 0.7664267590991564, 0.7849239437049104, 0.7940891631568512]",0.0098740504785776,0.0102339859930199,0.0088856493778522,"[0.0101342153855479, 0.0101342153855479, 0.0101342153855479, 0.0101342153855479, 0.0088856493778522, 0.0102339859930199, 0.0092743130420965, 0.0100615938734614]",4.43,0.3224186372720559,"[0.3215942953694899, 0.3215942953694899, 0.3215942953694899, 0.3215942953694899, 0.3222683249400128, 0.3215866848688447, 0.3236029686554222, 0.32551393823420804]",box2,box2,1,"['box2', 'box2', 'box2', 'box2', 'box2', 'box2', 'box2', 'box2']",0.1001184573618543,48.0,4.805685953369011
20220927_4,2022-09-27 16:52:08.000000,2022-09-27 16:52:08.000000,1,280.51077881399794,[280.51077881399794],0.3373435797450196,[0.3373435797450196],0.5828907380716535,0.5828907380716535,0.5828907380716535,[0.5828907380716535],0.0174844660273012,0.0174844660273012,0.0174844660273012,[0.0174844660273012],4.696,0.337528078373968,[0.337528078373968],box1,box1,1,['box1'],0.1580565155318046,20.0,3.161130310636093
20220929_1,2022-09-29 05:46:24.000000,2022-09-29 05:47:00.000000,10,304.5224058981214,"[303.431399363115, 303.2938469029829, 303.2938469029829, 303.5249822182632, 303.7355560020818, 305.6501312478781, 305.6501312478781, 305.6501312478781, 305.4299022719058, 305.56413157624803]",0.3274872640166505,"[0.3278815345509159, 0.3260793868164627, 0.3260793868164627, 0.3266607689640959, 0.3260901201588545, 0.3286037386417411, 0.3286037386417411, 0.3286037386417411, 0.3291904200070972, 0.3270798069273932]",0.6052421475978169,0.6387642898358673,0.5436660934332497,"[0.5436660934332497, 0.5797484016331964, 0.6332835022987422, 0.5781861552347259, 0.5711754689500135, 0.6379594697786513, 0.6387642898358673, 0.6359965655020432, 0.6166759856256926, 0.6169655436859873]",0.0089414367136662,0.0145594570279789,0.0054838220306297,"[0.0118407328152054, 0.0080530561552386, 0.0080530561552386, 0.008561939985872, 0.0079463422692096, 0.0054838220306297, 0.0054838220306297, 0.0054838220306297, 0.01394831663603, 0.0145594570279789]",4.894,0.3275496828102676,"[0.32794402849216103, 0.3261415372698845, 0.3261415372698845, 0.3267230302284599, 0.3261522726580422, 0.3286663702344709, 0.3286663702344709, 0.3286663702344709, 0.3292531634207956, 0.3271421480600361]",box2,box2,1,"['box2', 'box2', 'box2', 'box2', 'box2', 'box2', 'box2', 'box2', 'box2', 'box2']",0.0856367695430767,56.0,4.795659094412298
20220929_2,2022-09-29 07:20:28.000000,2022-09-29 07:21:12.000000,12,304.0624096428408,"[303.12864447419935, 303.9946654682484, 304.80279927792003, 304.80279927792003, 304.80279927792003, 304.80279927792003, 304.24773638151873, 303.4146998352298, 303.88062661701514, 303.62378194206605, 303.62378194206605, 303.62378194206605]",0.32518671926602,"[0.3280121411259763, 0.3266565093657746, 0.3265818203868456, 0.3265818203868456, 0.3265818203868456, 0.3265818203868456, 0.3226955091741693, 0.3240452069100102, 0.3240461736598249, 0.3234859364697008, 0.3234859364697008, 0.3234859364697008]",0.694841420669261,0.7597986373415031,0.4665393515328716,"[0.4665393515328716, 0.6472856491955773, 0.7437949224198595, 0.7597986373415031, 0.7564886494307543, 0.7557275499828254, 0.7463873782936963, 0.7274861366743817, 0.7050295304714955, 0.6780566954087341, 0.6781070112031777, 0.673395536076255]",0.0076951696241332,0.009279541432809,0.0060449273232252,"[0.009279541432809, 0.008221746811428, 0.0060449273232252, 0.0060449273232252, 0.0060449273232252, 0.0060449273232252, 0.0081337584160872, 0.0089288589233233, 0.0086530797741149, 0.0083151136129785, 0.0083151136129785, 0.0083151136129785]",5.781,0.3247311426985144,"[0.3275526062295586, 0.326198873667656, 0.3261242893256836, 0.3261242893256836, 0.3261242893256836, 0.3261242893256836, 0.3222434227151932, 0.3235912295661202, 0.32359219496154823, 0.3230327426464542, 0.3230327426464542, 0.3230327426464542]",box2,box2,1,"['box2', 'box2', 'box2', 'box2', 'box2', 'box2', 'box2', 'box2', 'box2', 'box2', 'box2', 'box2']",0.1187753612552452,64.0,7.6016231203356925
20220929_3,2022-09-29 07:21:48.000000,2022-09-29 07:22:00.000000,4,304.1398431478194,"[303.9866500321962, 303.52718203847354, 304.35038296244005, 304.695157558168]",0.3293827995355263,"[0.3335029875232123, 0.3269775742309838, 0.3274742998114615, 0.3295763365764475]",0.5600429579597779,0.5782658278911339,0.5482097432704957,"[0.5594075947871441, 0.5782658278911339, 0.5482097432704957, 0.5542886658903378]",0.0086887451316098,0.0099344417757086,0.0071034971090406,"[0.0071034971090406, 0.0078295308083017, 0.0098875108333885, 0.0099344417757086]",5.781,0.328921344388937,"[0.3330357601202863, 0.3265194887308881, 0.3270155184141426, 0.3291146102904311]",box2,box2,1,"['box2', 'box2', 'box2', 'box2']",0.0325884853459444,32.0,1.0428315310702216
20220929_4,2022-09-29 07:22:28.000000,2022-09-29 07:22:44.000000,5,303.79432668749746,"[303.621550942896, 303.5591505603847, 303.59379116609045, 303.4688049012452, 304.7283358668709]",0.3314907320990625,"[0.3286718302156811, 0.3312442720617338, 0.3312652859294714, 0.3307619094511563, 0.3355103628372701]",0.5700925241373819,0.60583201364406,0.5025548536987656,"[0.5025548536987656, 0.5680643827009345, 0.6018513827940486, 0.60583201364406, 0.5721599878491005]",0.0104024315010711,0.0108998830668578,0.0097714352358557,"[0.0097714352358557, 0.0103482996321569, 0.0108998830668578, 0.0108975079588869, 0.0100950316115983]",6.27,0.3307940039497405,"[0.3282113711151883, 0.3304906407425369, 0.33051160680051545, 0.33000937558058335, 0.33474702550987884]",box2,box2,1,"['box2', 'box2', 'box2', 'box2', 'box2']",0.0410618522240268,36.0,1.478226680064967
20220929_5,2022-09-29 07:39:40.000000,2022-09-29 07:39:52.000000,4,303.6036630731121,"[303.67088952943914, 303.707197992851, 303.4099391273758, 303.6266256427825]",0.3282635295233972,"[0.3311213242963175, 0.327801192652455, 0.328606112457806, 0.3255254886870106]",0.4475609650338715,0.492357037976308,0.4133531826196494,"[0.4595693124421992, 0.4249643270973294, 0.492357037976308, 0.4133531826196494]",0.0099554027071554,0.0112596099481623,0.0091389629744011,"[0.0112596099481623, 0.0100438343368554, 0.009379203569203, 0.0091389629744011]",6.388,0.3274475460502781,"[0.33029823703890754, 0.32698635843659946, 0.3277892774066481, 0.32471631131895723]",box2,box2,1,"['box2', 'box2', 'box2', 'box2']",0.0448972814368691,32.0,1.4367130059798114
20220929_6,2022-09-29 13:16:00.000000,2022-09-29 13:16:16.000000,5,279.51160061327306,"[279.99727431547046, 280.18848403585343, 279.44301702467084, 278.8876933394445, 279.041534350926]",0.3258334631984041,"[0.329539650858952, 0.3300219938803973, 0.3258567064732948, 0.3207994645265697, 0.322949500252807]",0.4457379947338973,0.4726131169066112,0.4235167797240179,"[0.4503491762183316, 0.4552170596367438, 0.4726131169066112, 0.4269938411837822, 0.4235167797240179]",0.0086814147649173,0.0132893107252231,0.0055800675615899,"[0.0055800675615899, 0.0132893107252231, 0.0077231127033312, 0.0077310599247898, 0.0090835229096526]",5.814,0.3253577347854944,"[0.329058511280607, 0.3295401500641333, 0.3253809441243793, 0.3203310859302663, 0.322477982528086]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1']",0.0494031247795753,36.0,1.7785124920647108
20221003_1,2022-10-03 06:45:12.000000,2022-10-03 06:45:28.000000,5,289.1342044361932,"[289.1800045270652, 289.1800045270652, 289.1800045270652, 289.1800045270652, 288.9510040727049]",0.3223507923175246,"[0.3228065886456127, 0.3228065886456127, 0.3228065886456127, 0.3228065886456127, 0.3205276070051726]",0.5053877060945828,0.554570276316267,0.4565565625914067,"[0.554570276316267, 0.5259210334942325, 0.5133010901484071, 0.4765895679226012, 0.4565565625914067]",0.0083577864279987,0.0084200796073368,0.0081086137106466,"[0.0084200796073368, 0.0084200796073368, 0.0084200796073368, 0.0084200796073368, 0.0081086137106466]",3.425,0.3232673280684816,"[0.32372442035625015, 0.32372442035625015, 0.32372442035625015, 0.32372442035625015, 0.32143895891740715]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1']",0.044490995926143,36.0,1.601675853341149
20221003_2,2022-10-03 07:03:32.000000,2022-10-03 07:03:48.000000,5,289.34282261580154,"[288.9096628310229, 289.4950709441565, 289.4950709441565, 289.4950709441565, 289.31923741551543]",0.3245789532664211,"[0.321736587368914, 0.3259043515029501, 0.3259043515029501, 0.3259043515029501, 0.3234451244543415]",0.4317820519136329,0.4644106771424831,0.4007266600076037,"[0.4348989120088252, 0.4644106771424831, 0.4566247882476368, 0.4022492221616159, 0.4007266600076037]",0.0124255662558426,0.015259010044661,0.0080480550765107,"[0.0080480550765107, 0.015259010044661, 0.015259010044661, 0.015259010044661, 0.0083027460687197]",3.532,0.3254388782948559,"[0.32258898195968294, 0.3267677879824657, 0.3267677879824657, 0.3267677879824657, 0.3243020455672]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1']",0.0704585963515429,36.0,2.536509468655547
20221003_3,2022-10-03 08:25:31.999999,2022-10-03 08:25:31.999999,1,280.3045409641755,[280.3045409641755],0.3291642247800562,[0.3291642247800562],0.4059479473983585,0.4059479473983585,0.4059479473983585,[0.4059479473983585],0.0052610774406472,0.0052610774406472,0.0052610774406472,[0.0052610774406472],3.407,0.3301108753540219,[0.33011087535402195],box1,box1,1,['box1'],0.019003936460564,20.0,0.3800787292112801
20221003_4,2022-10-03 17:26:20.000000,2022-10-03 17:26:32.000000,4,284.9929427420424,"[284.98525452550183, 284.9955054808892, 284.9955054808892, 284.9955054808892]",0.3178601886680173,"[0.3188731384708558, 0.3175225387337378, 0.3175225387337378, 0.3175225387337378]",0.6418020220511151,0.6717746382128122,0.5770724919355248,"[0.5770724919355248, 0.6717746382128122, 0.6654310562099371, 0.6529299018461866]",0.0089328878152993,0.008949688510443,0.0089272875835848,"[0.008949688510443, 0.0089272875835848, 0.0089272875835848, 0.0089272875835848]",5.754,0.3174302400430672,"[0.3184418196951589, 0.3170930468257033, 0.3170930468257033, 0.3170930468257033]",box1,box1,1,"['box1', 'box1', 'box1', 'box1']",0.0616637916711014,32.0,1.9732413334752452
20221003_5,2022-10-03 17:27:32.000000,2022-10-03 17:28:20.000000,13,284.96869804829345,"[284.7326723951899, 285.1780213168705, 285.1780213168705, 285.1780213168705, 285.1780213168705, 285.1780213168705, 285.1780213168705, 284.9805189932542, 284.7326723951899, 284.9805189932542, 284.9250873088495, 284.4713115054232, 284.70216513543085]",0.3182577328384871,"[0.3177238708326806, 0.3184393282958899, 0.3184393282958899, 0.3184393282958899, 0.3184393282958899, 0.3184393282958899, 0.3184393282958899, 0.3161403583079932, 0.3177238708326806, 0.3161403583079932, 0.3172978733122403, 0.3214899153185744, 0.3201983102128303]",0.7872315386821443,0.9422744445470344,0.4601818635973676,"[0.7160582046034384, 0.908107990956899, 0.9295682107091882, 0.9422744445470344, 0.9419598651108656, 0.9075002461572188, 0.91972802095365, 0.8785291421941572, 0.7883948985009126, 0.7490822950431782, 0.6184933571619808, 0.4741314633319851, 0.4601818635973676]",0.0094135809783703,0.0182787044574981,0.007539178076079,"[0.007539178076079, 0.0091039591100103, 0.0091039591100103, 0.0091039591100103, 0.0091039591100103, 0.0091039591100103, 0.0091039591100103, 0.0083686699428812, 0.007539178076079, 0.0083686699428812, 0.0082483161620322, 0.0182787044574981, 0.0094100814013025]",5.754,0.3178272464816173,"[0.31729410659592366, 0.3180085963067579, 0.3180085963067579, 0.3180085963067579, 0.3180085963067579, 0.3180085963067579, 0.3180085963067579, 0.3157127359847468, 0.31729410659592366, 0.3157127359847468, 0.31686868529438295, 0.3210550570005014, 0.31976519896425193]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.1374500932151744,68.0,9.346606338631863
20221003_6,2022-10-03 17:29:48.000000,2022-10-03 17:30:16.000000,8,285.0920838269074,"[284.98525452550183, 284.7212963428016, 285.1685192783037, 285.1780213168705, 285.1780213168705, 285.1685192783037, 285.1685192783037, 285.1685192783037]",0.3192524290385011,"[0.3188731384708558, 0.3190759100058309, 0.3197979318098856, 0.3184393282958899, 0.3184393282958899, 0.3197979318098856, 0.3197979318098856, 0.3197979318098856]",0.7562494424378154,0.8317259404580555,0.6454175170731425,"[0.6608396867858916, 0.782075678690378, 0.8118821502567132, 0.8317259404580555, 0.8301577495775656, 0.7857260734222801, 0.7021707432384968, 0.6454175170731425]",0.0088824767364662,0.0091039591100103,0.0075509507129152,"[0.008949688510443, 0.0075509507129152, 0.0090878141120878, 0.0091039591100103, 0.0091039591100103, 0.0090878141120878, 0.0090878141120878, 0.0090878141120878]",5.754,0.3188205972213356,"[0.3184418196951589, 0.3186443169543809, 0.3193653621269073, 0.3180085963067579, 0.3180085963067579, 0.3193653621269073, 0.3193653621269073, 0.3193653621269073]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.065797489233262,48.0,3.1582794831965804
20221003_7,2022-10-03 18:57:44.000000,2022-10-03 18:58:12.000000,8,282.24337412044986,"[283.79437243895524, 283.79437243895524, 282.1920865578909, 282.256567125947, 282.07868721924274, 281.4708325109124, 281.48359438025057, 280.8764802914446]",0.3265485725497371,"[0.3334583075876147, 0.3334583075876147, 0.3285222574679985, 0.3258276075979044, 0.3248152533197063, 0.3228241379684436, 0.3205940069763584, 0.3228887018922562]",0.5188739701135819,0.5851510754982255,0.4277011872920961,"[0.4277011872920961, 0.5031096604647882, 0.5378049899287666, 0.5795775065423623, 0.5851510754982255, 0.5809591142027202, 0.5045362886778287, 0.4321519383018677]",0.0069908334464476,0.0087828646550742,0.0044402614446656,"[0.0044402614446656, 0.0044402614446656, 0.0075704150701681, 0.0077566054422577, 0.0076151039045603, 0.0072751679869527, 0.0087828646550742, 0.0080459876232368]",6.393,0.3257339389110739,"[0.33262643638287626, 0.33262643638287626, 0.3277027001203937, 0.32501477253486344, 0.3240049437549176, 0.3220187955959196, 0.31979422806323216, 0.32208319845351235]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0305598409573524,48.0,1.4668723659529168
20221003_8,2022-10-03 22:23:56.000000,2022-10-03 22:23:56.000000,1,290.96000893302903,[290.96000893302903],0.327709152360841,[0.327709152360841],0.4428307092330571,0.4428307092330571,0.4428307092330571,[0.4428307092330571],0.0275086996788477,0.0275086996788477,0.0275086996788477,[0.0275086996788477],5.339,0.327509634190863,[0.327509634190863],box1,box1,1,['box1'],0.0176017404945753,20.0,0.3520348098915063
20221004_1,2022-10-04 07:08:40.000000,2022-10-04 07:09:24.000000,11,289.0931640040043,"[291.5880742034484, 290.8322275020712, 290.8322275020712, 290.8322275020712, 290.8322275020712, 289.5265542097534, 288.9024782560911, 287.5564286822201, 287.203761779232, 286.0933790800861, 285.8252178249311]",0.3310405635570644,"[0.3350393179561806, 0.33584702392101, 0.33584702392101, 0.33584702392101, 0.33584702392101, 0.332854823669193, 0.3273308765584664, 0.3286470622503611, 0.3260209516908788, 0.3246577970936891, 0.3235072742249001]",0.5173969592715612,0.6050369654110159,0.4175083806290386,"[0.4427225585979228, 0.5122869066603092, 0.5686473186740385, 0.5957357137908671, 0.6050369654110159, 0.5954148702211721, 0.5485898529532429, 0.4933053567632929, 0.4175083806290386, 0.457033785309689, 0.4550848429765833]",0.0093548775750465,0.0150719877960026,0.0037070512222526,"[0.0037070512222526, 0.0150719877960026, 0.0150719877960026, 0.0150719877960026, 0.0150719877960026, 0.0067065793875525, 0.0052640315719572, 0.0075386032212456, 0.0057933237527463, 0.0056962673641254, 0.0079098456216223]",5.961,0.3304701734786889,"[0.3344620379371566, 0.3352683522070722, 0.3352683522070722, 0.3352683522070722, 0.3352683522070722, 0.332281307581254, 0.32676687835133206, 0.32808079622670333, 0.3254592105127317, 0.32409840466050893, 0.3229498641676024]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0342077407823326,64.0,2.189295410069289
20221008_1,2022-10-08 03:31:24.000000,2022-10-08 03:31:40.000000,5,283.2239220989901,"[281.17671274235863, 284.354572477318, 284.354572477318, 283.3074104979675, 282.9263422999884]",0.329367209650368,"[0.3222806059391476, 0.3339939622132437, 0.3339939622132437, 0.3288515244009874, 0.3277159934852178]",0.4300650498393669,0.4444572091178645,0.4114429914523063,"[0.4305342274634218, 0.4346330561683449, 0.4444572091178645, 0.4292577649948972, 0.4114429914523063]",0.008393202470385,0.0195644017951624,0.0043980563975606,"[0.0195644017951624, 0.0043980563975606, 0.0043980563975606, 0.0069173980711965, 0.0066880996904453]",9.26,0.3268736083860879,"[0.3198406565365465, 0.33146533233742526, 0.33146533233742526, 0.32636182733042224, 0.3252348933886204]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1']",0.0339223942237342,36.0,1.221206192054434
