event_id_,datetime_min,datetime_max,datetime_count,Backaz_mean,Backaz_tolist,Trace_vel_mean,Trace_vel_tolist,MdCCM_mean,MdCCM_max,MdCCM_min,MdCCM_tolist,Sigma_tau_mean,Sigma_tau_max,Sigma_tau_min,Sigma_tau_tolist,airt_c_avg_median,vel_corrected_5C_mean,vel_corrected_5C_tolist,label_first,label_last,label_nunique,label_tolist
20231231_1,2023-12-31 15:13:52.000000,2023-12-31 15:13:52.000000,1,306.6973575243156,[306.6973575243156],0.3378789289265562,[0.3378789289265562],0.8823598341404544,0.8823598341404544,0.8823598341404544,[0.8823598341404544],0.0199651815692331,0.0199651815692331,0.0199651815692331,[0.0199651815692331],5.276,0.3377114199540581,[0.3377114199540581],Prow,Prow,1,['Prow']
20240101_1,2024-01-01 00:43:47.999999,2024-01-01 00:43:55.999999,3,308.2678175897782,"[308.6735383202778, 308.0649572245284, 308.0649572245284]",0.33896989403027034,"[0.3382938942828234, 0.3393078939039938, 0.3393078939039938]",0.8696763237570296,0.8780807917292123,0.8554480073920583,"[0.8554480073920583, 0.8780807917292123, 0.875500172149818]",0.018445432363377565,0.0190673505199706,0.0172015960501915,"[0.0172015960501915, 0.0190673505199706, 0.0190673505199706]",4.235,0.33943699467729854,"[0.3387600634019342, 0.3397754603149806, 0.3397754603149806]",Prow,Prow,1,"['Prow', 'Prow', 'Prow']"
20240107_1,2024-01-07 19:01:04.000000,2024-01-07 19:01:04.000000,1,281.5889255287237,[281.5889255287237],0.3437746523892547,[0.3437746523892547],0.6763213951338204,0.6763213951338204,0.6763213951338204,[0.6763213951338204],0.0099434576163527,0.0099434576163527,0.0099434576163527,[0.0099434576163527],3.432,0.34474773963418,[0.34474773963418],Kite,Kite,1,['Kite']
20240706_1,2024-07-06 22:40:44.000000,2024-07-06 22:40:56.000000,3,283.200406505254,"[283.9090980828638, 282.8974931136082, 282.7946283192901]",0.32786787325010697,"[0.3334209019690433, 0.3253422116298658, 0.3248405061514117]",0.2571242141889374,0.2770159154258135,0.2373328936943012,"[0.2570238334466975, 0.2373328936943012, 0.2770159154258135]",0.006507272273415234,0.0076466376104427,0.0044350374987059,"[0.0044350374987059, 0.0074401417110971, 0.0076466376104427]",-4.968,0.33390550800358115,"[0.3395607948634209, 0.3313333367261946, 0.3308223924211281]",Kite,Kite,1,"['Kite', 'Kite', 'Kite']"
20240706_2,2024-07-06 22:42:04.000000,2024-07-06 22:42:04.000000,1,282.98615380757445,[282.98615380757445],0.3233148349819405,[0.3233148349819405],0.2545811964559441,0.2545811964559441,0.2545811964559441,[0.2545811964559441],0.0070895959754921,0.0070895959754921,0.0070895959754921,[0.0070895959754921],-4.968,0.3292686262596596,[0.3292686262596596],Kite,Kite,1,['Kite']
20240706_3,2024-07-06 22:42:28.000000,2024-07-06 22:42:28.000000,1,282.7946283192901,[282.7946283192901],0.3248405061514117,[0.3248405061514117],0.2429367527858175,0.2429367527858175,0.2429367527858175,[0.2429367527858175],0.0076466376104427,0.0076466376104427,0.0076466376104427,[0.0076466376104427],-4.968,0.3308223924211281,[0.3308223924211281],Kite,Kite,1,['Kite']
20240706_4,2024-07-06 22:45:44.000000,2024-07-06 22:45:52.000000,2,283.69404298296274,"[283.9272198801542, 283.4608660857712]",0.33088562888498874,"[0.3329380805057103, 0.3288331772642672]",0.25001781823871866,0.2905297039839264,0.2095059324935109,"[0.2095059324935109, 0.2905297039839264]",0.00616702676155915,0.0071789118497396,0.0051551416733787,"[0.0051551416733787, 0.0071789118497396]",-4.968,0.336978835128643,"[0.3390690823196114, 0.3348885879376747]",Kite,Kite,1,"['Kite', 'Kite']"
20240707_1,2024-07-07 00:35:36.000000,2024-07-07 00:35:52.000000,5,281.8851804102559,"[281.7865358415132, 281.90984155244155, 281.90984155244155, 281.90984155244155, 281.90984155244155]",0.32255277100522406,"[0.3227194978021679, 0.3225110893059881, 0.3225110893059881, 0.3225110893059881, 0.3225110893059881]",0.39067834184372136,0.4461846493645023,0.3230035168139886,"[0.3230035168139886, 0.3894404266501387, 0.4461846493645023, 0.4270440765445342, 0.3677190398454429]",0.0065647157781037,0.0066144190806753,0.0065522899524608,"[0.0066144190806753, 0.0065522899524608, 0.0065522899524608, 0.0065522899524608, 0.0065522899524608]",-2.79,0.3271666977376375,"[0.3273358094628615, 0.3271244198063315, 0.3271244198063315, 0.3271244198063315, 0.3271244198063315]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20240803_1,2024-08-03 13:21:32.000000,2024-08-03 13:21:52.000000,6,284.71330808364763,"[287.73056225295096, 286.93819740719994, 284.5995590745883, 283.4284860575748, 282.9569635008072, 282.6260802087647]",0.3258971288976363,"[0.3297123047295545, 0.326171859395523, 0.3266092063875276, 0.3244938454101557, 0.3260971126620268, 0.3222984448010299]",0.4687906238859377,0.4733036353126493,0.4629778262726482,"[0.4629778262726482, 0.4704633058071733, 0.4712437593895323, 0.4677314109646699, 0.4733036353126493, 0.4670238055689533]",0.008311117614979867,0.0090022724167303,0.0069713546634856,"[0.0087744729902149, 0.0081753258893082, 0.0089214396757577, 0.0090022724167303, 0.0080218400543825, 0.0069713546634856]",-4.059,0.3313374154293096,"[0.3352162789953437, 0.3316167320756922, 0.3320613798161211, 0.3299107065613021, 0.3315407375753044, 0.3276786575520943]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20240808_1,2024-08-08 12:55:16.000000,2024-08-08 12:55:24.000000,3,281.0830792547095,"[281.7972893724464, 281.60405188913865, 279.8478965025434]",0.32745429809516907,"[0.3285304742151602, 0.324304484401388, 0.3295279356689591]",0.2973311926448675,0.3126703341456932,0.2685209735226118,"[0.2685209735226118, 0.3126703341456932, 0.3108022702662976]",0.008473922766568233,0.0091428817759118,0.0081183917072846,"[0.0091428817759118, 0.0081604948165083, 0.0081183917072846]",-10.1,0.3367216759426203,"[0.3378283092311151, 0.3334827184696335, 0.3388540001271122]",Kite,Kite,1,"['Kite', 'Kite', 'Kite']"
20240811_1,2024-08-11 22:35:28.000000,2024-08-11 22:35:48.000000,6,281.9564814880023,"[282.1920865578909, 282.3994210046809, 282.81647497345404, 281.93176498771425, 281.93176498771425, 280.4673764165595]",0.3271798023744997,"[0.3285222574679985, 0.3260218702688222, 0.3264034815865427, 0.3257245405013843, 0.3257245405013843, 0.330682123920866]",0.4789537874223486,0.530749038345735,0.4566250554078208,"[0.530749038345735, 0.4897563256908886, 0.4699935042643933, 0.4676671287156858, 0.4566250554078208, 0.4589316721095682]",0.0069770827514289,0.0075704150701681,0.0066563481654996,"[0.0075704150701681, 0.007098964379692, 0.0072059764117874, 0.0066563481654996, 0.0066563481654996, 0.0066744443159267]",-12.97,0.33828992457003215,"[0.3396779657297324, 0.3370926722890418, 0.3374872420728421, 0.3367852460241287, 0.3367852460241287, 0.3419111752803193]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20240829_1,2024-08-29 13:00:08.000000,2024-08-29 13:00:08.000000,1,281.2730528641188,[281.2730528641188],0.3281571136625243,[0.3281571136625243],0.3916780026301011,0.3916780026301011,0.3916780026301011,[0.3916780026301011],0.0076811923519576,0.0076811923519576,0.0076811923519576,[0.0076811923519576],-13.63,0.3397315957423746,[0.3397315957423746],Kite,Kite,1,['Kite']
20240829_2,2024-08-29 13:05:32.000000,2024-08-29 13:05:40.000000,3,282.5772732110971,"[282.87498804218217, 282.4284157955546, 282.4284157955546]",0.32846382727721046,"[0.328890535067196, 0.3282504733822177, 0.3282504733822177]",0.38612256618227003,0.4041148919567252,0.359253490294439,"[0.359253490294439, 0.4041148919567252, 0.3949993162956459]",0.007786867626512266,0.007836216814266,0.0077621930326354,"[0.007836216814266, 0.0077621930326354, 0.0077621930326354]",-13.63,0.34004912750205607,"[0.3404908857707998, 0.3398282483676842, 0.3398282483676842]",Kite,Kite,1,"['Kite', 'Kite', 'Kite']"
20240902_1,2024-09-02 07:52:16.000000,2024-09-02 07:52:32.000000,5,304.4435530215213,"[304.32753535322973, 304.32753535322973, 304.6984317600014, 303.88242387698284, 304.98183876416283]",0.32896437171701287,"[0.3285917762615715, 0.3285917762615715, 0.3285495023823803, 0.3286071766925664, 0.3304816269869747]",0.4442287667980035,0.4777230494204906,0.4059055024474741,"[0.4174954848634009, 0.4059055024474741, 0.4702247836680902, 0.4777230494204906, 0.449795013590562]",0.01118309706621296,0.0139395034548836,0.0091331811071401,"[0.0096011721638194, 0.0096011721638194, 0.0136404564414023, 0.0091331811071401, 0.0139395034548836]",-4.019,0.3344310051137631,"[0.3340522179763789, 0.3340522179763789, 0.3340092416022683, 0.3340678743272169, 0.3359734736865725]",Prow,Prow,1,"['Prow', 'Prow', 'Prow', 'Prow', 'Prow']"
20240902_2,2024-09-02 09:14:36.000000,2024-09-02 09:14:36.000000,1,302.32177270330084,[302.32177270330084],0.3199279286728652,[0.3199279286728652],0.4179509758871879,0.4179509758871879,0.4179509758871879,[0.4179509758871879],0.0111548890015289,0.0111548890015289,0.0111548890015289,[0.0111548890015289],-4.47,0.3255172564957576,[0.3255172564957576],Prow,Prow,1,['Prow']
20240915_1,2024-09-15 20:19:20.000000,2024-09-15 20:19:36.000000,3,303.1556194878112,"[303.32607821346045, 303.41471502614263, 302.7260652238305]",0.33354058751182225,"[0.3319617840134028, 0.335292847798412, 0.333367130723652]",0.36297463309907746,0.3997510977577809,0.3437811197841994,"[0.3997510977577809, 0.345391681755252, 0.3437811197841994]",0.004442686641022433,0.0072745807578973,0.002776310943107,"[0.003277168222063, 0.002776310943107, 0.0072745807578973]",-1.506,0.33751117981489226,"[0.3359135816472374, 0.3392842996654074, 0.3373356581320321]",Prow,Prow,1,"['Prow', 'Prow', 'Prow']"
20241006_1,2024-10-06 21:25:20.000000,2024-10-06 21:25:36.000000,5,304.23839056290535,"[304.47856038242736, 304.11417925817426, 304.47856038242736, 303.9384771657296, 304.1821756257683]",0.32132953057295377,"[0.3184966907376825, 0.3236952793968368, 0.3184966907376825, 0.3247071515087867, 0.3212518404837803]",0.45524077220190584,0.4881331746778077,0.4195401408258931,"[0.4753767295454006, 0.4881331746778077, 0.4490582464114038, 0.4195401408258931, 0.4440955695490238]",0.01031775420708292,0.0114649532853759,0.0091018796570524,"[0.0114649532853759, 0.0098171949878564, 0.0114649532853759, 0.0091018796570524, 0.009739789819754]",-2.916,0.32600193425718715,"[0.3231279025300298, 0.3284020830738158, 0.3231279025300298, 0.3294286686637814, 0.3259231144882789]",Prow,Prow,1,"['Prow', 'Prow', 'Prow', 'Prow', 'Prow']"
20241010_1,2024-10-10 01:49:40.000000,2024-10-10 01:49:44.000000,2,305.35530899056414,"[304.849575503707, 305.8610424774213]",0.32222566386069157,"[0.3247804306553667, 0.3196708970660164]",0.5364379561270786,0.5747892456665344,0.4980866665876227,"[0.4980866665876227, 0.5747892456665344]",0.01044022027344955,0.0120368098138343,0.0088436307330648,"[0.0120368098138343, 0.0088436307330648]",-7.001,0.3294103495414593,"[0.3320220801303509, 0.3267986189525678]",Prow,Prow,1,"['Prow', 'Prow']"
20241010_2,2024-10-10 08:57:48.000000,2024-10-10 08:57:56.000000,3,283.65349945120334,"[283.8459650619278, 284.415801789594, 282.6987315020882]",0.32208567416586953,"[0.3201499693951206, 0.3205981645866228, 0.3255088885158652]",0.42062440025557796,0.427097486912402,0.415277708782248,"[0.427097486912402, 0.415277708782248, 0.4194980050720838]",0.007311009642011333,0.0083936010780505,0.0060775929472952,"[0.0083936010780505, 0.0074618349006883, 0.0060775929472952]",-7.041,0.3292919843524407,"[0.327312970331618, 0.3277711933940663, 0.332791789331638]",Kite,Kite,1,"['Kite', 'Kite', 'Kite']"
20241013_1,2024-10-13 21:29:08.000000,2024-10-13 21:29:08.000000,1,307.60521476784464,[307.60521476784464],0.3235646308664873,[0.3235646308664873],0.3239608583082735,0.3239608583082735,0.3239608583082735,[0.3239608583082735],0.0080570009370045,0.0080570009370045,0.0080570009370045,[0.0080570009370045],-5.373,0.329772121906917,[0.329772121906917],Prow,Prow,1,['Prow']
20241015_1,2024-10-15 10:21:40.000000,2024-10-15 10:21:40.000000,1,304.4032972391114,[304.4032972391114],0.3174116630316197,[0.3174116630316197],0.3938222818944967,0.3938222818944967,0.3938222818944967,[0.3938222818944967],0.0162991729375024,0.0162991729375024,0.0162991729375024,[0.0162991729375024],-2.484,0.3217700072026281,[0.3217700072026281],Prow,Prow,1,['Prow']
20241102_1,2024-11-02 15:15:56.000000,2024-11-02 15:15:56.000000,1,305.50281236074954,[305.50281236074954],0.3308349809156173,[0.3308349809156173],0.3969554036750324,0.3969554036750324,0.3969554036750324,[0.3969554036750324],0.0069258942874301,0.0069258942874301,0.0069258942874301,[0.0069258942874301],-8.68,0.3392835066177088,[0.3392835066177088],Prow,Prow,1,['Prow']
20241103_1,2024-11-03 21:20:08.000000,2024-11-03 21:20:20.000000,4,303.19822449839137,"[302.7925761864194, 303.33344060238204, 303.33344060238204, 303.33344060238204]",0.33070238875457686,"[0.3307437295158546, 0.3306886085008176, 0.3306886085008176, 0.3306886085008176]",0.6332859563360231,0.6390944701682116,0.6267969334225346,"[0.6382147853839318, 0.6390944701682116, 0.6267969334225346, 0.6290376363694147]",0.01155148629591915,0.0119849656534731,0.0114069931767345,"[0.0119849656534731, 0.0114069931767345, 0.0114069931767345, 0.0114069931767345]",-7.112,0.3381466014975354,"[0.338188872852097, 0.3381325110460149, 0.3381325110460149, 0.3381325110460149]",Prow,Prow,1,"['Prow', 'Prow', 'Prow', 'Prow']"
20241107_1,2024-11-07 02:00:32.000000,2024-11-07 02:00:56.000000,7,281.9404014770478,"[281.8274003861307, 281.6600441610528, 281.6600441610528, 281.6600441610528, 281.6600441610528, 282.5413094809055, 282.57392382808723]",0.3339801450243131,"[0.3344019543751577, 0.3332233720719913, 0.3332233720719913, 0.3332233720719913, 0.3332233720719913, 0.3351224255813574, 0.3354431469257116]",0.9096073476729042,0.9359077320475288,0.8431047665919909,"[0.9261760530704208, 0.9359077320475288, 0.9336409279391624, 0.9339112318896668, 0.913492468707474, 0.8810182534640857, 0.8431047665919909]",0.007694470868908529,0.0088020488916454,0.0065355129905771,"[0.0065355129905771, 0.0075747418833086, 0.0075747418833086, 0.0075747418833086, 0.0075747418833086, 0.0088020488916454, 0.0082247666669028]",-7.466,0.3417255730958679,"[0.3421571647467549, 0.340951249607815, 0.340951249607815, 0.340951249607815, 0.340951249607815, 0.3428943446046167, 0.3432225038884434]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20241109_1,2024-11-09 00:52:16.000000,2024-11-09 00:52:24.000000,3,305.2435834840447,"[305.165179038455, 305.1289290213173, 305.4366423923618]",0.32645141391703425,"[0.3271373462597344, 0.3259342341064549, 0.3262826613849135]",0.4329996259161017,0.4541448003303727,0.4064905495298141,"[0.4064905495298141, 0.4383635278881183, 0.4541448003303727]",0.015146499716640434,0.0157001609418727,0.0146357725751683,"[0.0157001609418727, 0.0146357725751683, 0.0151035656328803]",-8.52,0.3346867718756296,"[0.3353900081665949, 0.3341565452204433, 0.3345137622398506]",Prow,Prow,1,"['Prow', 'Prow', 'Prow']"
20241110_1,2024-11-10 16:58:32.000000,2024-11-10 16:58:32.000000,1,303.2397794927575,[303.2397794927575],0.3235680512996161,[0.3235680512996161],0.5277431641876409,0.5277431641876409,0.5277431641876409,[0.5277431641876409],0.0104153485809194,0.0104153485809194,0.0104153485809194,[0.0104153485809194],-7.772,0.3312628295359221,[0.3312628295359221],Prow,Prow,1,['Prow']
20241117_1,2024-11-17 13:33:48.000000,2024-11-17 13:33:48.000000,1,304.57624391378715,[304.57624391378715],0.3153788123751376,[0.3153788123751376],0.3904913224256891,0.3904913224256891,0.3904913224256891,[0.3904913224256891],0.0139817122266342,0.0139817122266342,0.0139817122266342,[0.0139817122266342],-7.183,0.3225211266454906,[0.3225211266454906],Prow,Prow,1,['Prow']
